Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2	
253  Points		398  Points		253  Points		211  Points		148  Points		321  Points		218  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.468719	3.19157	0.183962	3.46918	0.456346	2.70474	0.644047	3.30395	0.920616	1.53665	0.42744	4.18503	0.699345	1.52988
0.471267	3.27982	0.186694	3.47027	0.458512	2.79736	0.646653	3.31492	0.921832	1.5539	0.430735	4.18548	0.700557	1.55067
0.473884	3.36645	0.189427	3.47126	0.460751	2.88969	0.649268	3.32577	0.923063	1.57115	0.434031	4.18544	0.701787	1.57163
0.476568	3.45131	0.192161	3.47214	0.463063	2.98152	0.651891	3.3364	0.924307	1.5884	0.437327	4.18499	0.703033	1.59273
0.479319	3.53421	0.194895	3.47288	0.465447	3.07251	0.654522	3.34678	0.925564	1.60574	0.440622	4.18416	0.704295	1.6139
0.482134	3.61491	0.19763	3.47356	0.467902	3.16245	0.657162	3.357	0.926835	1.62309	0.443916	4.18287	0.705574	1.63527
0.485012	3.69329	0.200365	3.4742	0.470427	3.25119	0.659809	3.36705	0.92812	1.64036	0.447209	4.18115	0.70687	1.65683
0.487951	3.76928	0.203101	3.47465	0.473022	3.33837	0.662464	3.37693	0.929419	1.65776	0.450501	4.17907	0.708183	1.67844
0.490948	3.84273	0.205837	3.47505	0.475685	3.42382	0.665127	3.38663	0.930562	1.67293	0.453791	4.17661	0.709514	1.70021
0.494002	3.91356	0.208574	3.47542	0.478414	3.50736	0.667798	3.39612	0.931544	1.68579	0.457078	4.17364	0.710861	1.72219
0.497111	3.98172	0.211311	3.47565	0.481208	3.58878	0.670475	3.40542	0.932362	1.69658	0.460364	4.17034	0.712226	1.74432
0.500273	4.04716	0.214048	3.47581	0.484066	3.66792	0.673161	3.41461	0.933012	1.70507	0.463646	4.16665	0.713608	1.76656
0.503485	4.10992	0.216785	3.47593	0.486985	3.74471	0.675853	3.42363	0.933493	1.71108	0.466925	4.16255	0.715008	1.78894
0.506746	4.16991	0.219522	3.47603	0.489963	3.81903	0.678552	3.43243	0.933801	1.71517	0.470201	4.15803	0.716425	1.81153
0.510052	4.22717	0.222259	3.476	0.492999	3.89072	0.681259	3.44108	0.934246	1.72104	0.473474	4.15313	0.717861	1.83431
0.513403	4.28179	0.224996	3.47589	0.49609	3.95981	0.683972	3.4496	0.934731	1.72714	0.476742	4.14782	0.719314	1.85723
0.516795	4.33376	0.227733	3.4758	0.499235	4.02611	0.686691	3.45798	0.935393	1.73573	0.480006	4.14213	0.720786	1.88025
0.520228	4.38318	0.23047	3.47562	0.502431	4.08972	0.689417	3.46616	0.936235	1.74647	0.483265	4.13612	0.722275	1.90346
0.523698	4.43002	0.233206	3.4754	0.505676	4.15064	0.69215	3.47419	0.93726	1.75946	0.48652	4.12965	0.723783	1.92686
0.527204	4.4744	0.235943	3.47512	0.508968	4.20875	0.694889	3.48215	0.938473	1.77477	0.489769	4.12278	0.72531	1.95047
0.530745	4.51645	0.238679	3.47481	0.512304	4.26424	0.697634	3.4899	0.939877	1.79234	0.493012	4.11557	0.726855	1.97419
0.534317	4.55617	0.241415	3.47448	0.515683	4.31711	0.700385	3.4975	0.941296	1.80996	0.49625	4.10802	0.728419	1.9981
0.53792	4.59368	0.244151	3.47405	0.519103	4.36734	0.703142	3.50502	0.942728	1.82761	0.499482	4.10005	0.730002	2.02218
0.541551	4.62908	0.246886	3.47362	0.522561	4.41498	0.705905	3.51238	0.944174	1.84523	0.502707	4.09164	0.731603	2.0464
0.54521	4.66237	0.249621	3.47315	0.526056	4.46017	0.708673	3.51962	0.945634	1.86288	0.505926	4.08293	0.733224	2.07086
0.548894	4.69367	0.252356	3.47265	0.529585	4.50299	0.711447	3.5267	0.947108	1.88063	0.509137	4.07389	0.734865	2.09544
0.552602	4.72317	0.25509	3.47214	0.533147	4.54347	0.714227	3.53371	0.948595	1.89839	0.512341	4.06444	0.736525	2.12021
0.556332	4.75079	0.257824	3.47158	0.53674	4.58165	0.717013	3.54055	0.950097	1.91615	0.515538	4.0546	0.738204	2.14512
0.560084	4.77666	0.260558	3.471	0.540363	4.61773	0.719803	3.5473	0.951613	1.934	0.518727	4.04443	0.739903	2.17018
0.563855	4.80092	0.263291	3.47041	0.544013	4.65171	0.722599	3.55398	0.953143	1.95181	0.521907	4.03389	0.741622	2.19549
0.567644	4.82353	0.266023	3.46976	0.547688	4.68365	0.7254	3.56052	0.954687	1.96968	0.52508	4.02299	0.74336	2.22093
0.571451	4.84466	0.268755	3.46905	0.551389	4.71375	0.728206	3.56695	0.956245	1.98763	0.528243	4.01177	0.745119	2.24648
0.575274	4.86439	0.271486	3.46839	0.555112	4.74197	0.731018	3.57329	0.957817	2.00558	0.531398	4.00023	0.746898	2.27221
0.579112	4.8827	0.274217	3.46771	0.558857	4.76838	0.733834	3.57958	0.959403	2.02352	0.534543	3.9883	0.748698	2.29811
0.582964	4.89965	0.276947	3.46699	0.562621	4.79316	0.736655	3.58571	0.961004	2.04155	0.537679	3.97606	0.750517	2.3242
0.586828	4.91535	0.279677	3.46628	0.566405	4.81634	0.739481	3.59181	0.962619	2.05961	0.540805	3.96348	0.752358	2.35037
