Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2	
479  Points		492  Points		480  Points		270  Points		136  Points		409  Points		154  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.459439	2.68621	0.372205	2.1571	0.458261	2.69003	0.900106	5.27443			0.673349	3.93959		
0.461055	2.68105	0.374283	2.15749	0.459874	2.68482	0.901467	5.25372			0.674566	3.92531		
0.462674	2.67597	0.376361	2.15788	0.461491	2.67968	0.90282	5.23319			0.675784	3.9112		
0.464297	2.67096	0.378439	2.15827	0.463111	2.67462	0.904167	5.21285			0.677006	3.89725		
0.465923	2.66603	0.380517	2.15865	0.464735	2.66963	0.905508	5.19268			0.678229	3.88347		
0.467553	2.66117	0.382595	2.15903	0.466362	2.66471	0.906842	5.1727			0.679455	3.86984		
0.469186	2.65638	0.384672	2.1594	0.467992	2.65987	0.90817	5.15289			0.680683	3.85637		
0.470823	2.65166	0.38675	2.15977	0.469627	2.6551	0.909492	5.13325			0.681913	3.84306		
0.472463	2.647	0.388828	2.16013	0.471264	2.6504	0.910809	5.11379			0.683146	3.82989		
0.474106	2.64242	0.390906	2.16049	0.472905	2.64576	0.91212	5.09451			0.684381	3.81688		
0.475753	2.6379	0.392984	2.16085	0.474549	2.64119	0.913426	5.07539			0.685619	3.80402		
