Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym3	
466  Points		491  Points		466  Points		165  Points		121  Points		111  Points		352  Points		131  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.450218	1.40258	0.288119	2.23455	0.449941	1.40149	0.956467	3.23173					0.732454	1.54093		
0.451527	1.40762	0.290201	2.23456	0.451249	1.40655	0.959456	3.18555					0.733884	1.5283		
0.452841	1.41266	0.292283	2.23452	0.452562	1.4116	0.962403	3.14031					0.735302	1.51623		
0.454159	1.41768	0.294365	2.2345	0.45388	1.41661	0.965308	3.09597					0.736709	1.50463		
0.455482	1.42267	0.296447	2.23446	0.455202	1.42165	0.968172	3.05241					0.738106	1.49356		
0.45681	1.4277	0.298528	2.2344	0.456529	1.42666	0.970996	3.00976					0.739492	1.48293		
0.458143	1.4327	0.30061	2.2344	0.45786	1.43161	0.97378	2.968					0.740869	1.47271		
0.45948	1.43766	0.302692	2.23437	0.459196	1.43658	0.976526	2.92709					0.742237	1.46295		
0.460822	1.44259	0.304774	2.23432	0.460537	1.44156	0.979235	2.88697					0.743595	1.45364		
0.462168	1.44754	0.306855	2.23433	0.461883	1.4465	0.981906	2.84768					0.744945	1.44474		
0.463519	1.45248	0.308937	2.2343	0.463233	1.45146	0.984541	2.80925					0.746287	1.43618		
0.464874	1.45736	0.311019	2.23424	0.464587	1.45636	0.987141	2.77158					0.747621	1.42802		
0.466235	1.46229	0.3131	2.23422	0.465946	1.46122	0.989705	2.73472					0.748948	1.42025		
0.467599	1.46714	0.315182	2.23417	0.46731	1.46611	0.992236	2.69864					0.750268	1.41277		
0.468968	1.47198	0.317263	2.23418	0.468678	1.47097	0.994734	2.66332					0.751581	1.40566		
0.470342	1.47681	0.319345	2.23415	0.470051	1.47578	0.997199	2.62881					0.752887	1.39888		
0.47172	1.48161	0.321427	2.2341	0.471428	1.4806	0.999633	2.59504					0.754187	1.39242		
0.473103	1.48639	0.323508	2.23411	0.47281	1.48539	1.00203	2.57832					0.755482	1.38626		
0.47449	1.49113	0.32559	2.23408	0.474196	1.49013							0.756771	1.38036		
0.475881	1.49587	0.327671	2.23402	0.475587	1.49488							0.758054	1.37477		
0.477277	1.50059	0.329752	2.23403	0.476982	1.4996							0.759332	1.36945		
0.478678	1.50529	0.331834	2.234	0.478381	1.50427							0.760606	1.36437		
0.480082	1.50995	0.333915	2.23395	0.479785	1.50895							0.761875	1.35956		
0.481491	1.51459	0.335997	2.23396	0.481193	1.51363							0.763139	1.35503		
0.482905	1.51918	0.338078	2.23393	0.482605	1.5182							0.7644	1.35072		
0.484322	1.52378	0.340159	2.23391	0.484022	1.5228							0.765656	1.34662		
0.485744	1.52835	0.342241	2.23391	0.485443	1.5274							0.766909	1.34274		
0.48717	1.53287	0.344322	2.23387	0.486868	1.5319							0.768158	1.33904		
0.4886	1.53736	0.346403	2.23381	0.488297	1.53642							0.769404	1.33562		
0.490035	1.54184	0.348484	2.23382	0.489731	1.54092							0.770647	1.33237		
0.491473	1.54632	0.350566	2.23382	0.491169	1.54536							0.771887	1.32928		
0.492916	1.55071	0.352647	2.23379	0.492611	1.54978							0.773124	1.32645		
0.494363	1.55515	0.354728	2.23377	0.494057	1.55419							0.774358	1.32376		
