Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2	
392  Points		402  Points		217  Points		143  Points		125  Points		323  Points		164  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.359705	4.88624	0.201532	2.6927	0.593666	8.06912	0.731492	10.0255	0.901689	11.5893	0.521147	7.08616	0.711364	9.69418
0.36106	4.85576	0.204145	2.69696	0.59883	8.04629	0.736676	9.98019	0.904703	11.5023	0.524886	7.0554	0.71468	9.62778
0.362612	4.82147	0.206756	2.70111	0.603977	8.02375	0.741882	9.93623	0.907758	11.4177	0.528575	7.02469	0.718042	9.56349
0.364161	4.78792	0.209367	2.70515	0.609106	8.00148	0.74711	9.89355	0.910853	11.3354	0.532216	6.99402	0.721448	9.50123
0.365708	4.75509	0.211977	2.7091	0.614216	7.97945	0.752359	9.8521	0.913991	11.2553	0.535809	6.9634	0.7249	9.44094
0.367254	4.72296	0.214586	2.71296	0.619303	7.95761	0.757628	9.81181	0.917171	11.1774	0.539352	6.93282	0.728396	9.38254
0.3688	4.69153	0.217194	2.71672	0.624367	7.93596	0.762916	9.77265	0.920395	11.1016	0.542846	6.90227	0.731936	9.32597
0.370346	4.66077	0.219802	2.7204	0.629407	7.91445	0.768222	9.73457	0.923663	11.0279	0.546292	6.87177	0.735519	9.27116
0.371894	4.63068	0.222409	2.72399	0.63442	7.89308	0.773546	9.69751	0.926549	10.9653	0.549688	6.8413	0.739145	9.21804
0.373443	4.60124	0.225015	2.7275	0.639407	7.87182	0.778886	9.66144	0.929036	10.9131	0.553036	6.81087	0.742813	9.16655
0.374994	4.57244	0.227621	2.73093	0.644364	7.85065	0.784241	9.62631	0.931112	10.8708	0.556336	6.78049	0.746521	9.11663
0.376548	4.54426	0.230225	2.73428	0.649292	7.82956	0.78961	9.59208	0.932767	10.8379	0.559588	6.75015	0.75027	9.06822
