Sym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym2		Asym3		Asym4	
0.347043	-0.0476998	0.34712	-0.0795279	1.25892	2.56329	1.3599	1.41644			1.21045	2.40297	0.635721	-0.156619				
0.347139	-0.0855357	0.347262	-0.1171	1.26262	2.56154	1.36194	1.42364			1.2139	2.38458	0.635895	-0.166951				
0.34729	-0.123048	0.347458	-0.154304	1.26631	2.55971	1.364	1.43094			1.21733	2.3656	0.636112	-0.178529				
0.347495	-0.160207	0.347708	-0.191213	1.27001	2.55777	1.36608	1.43832			1.22073	2.34619	0.636379	-0.191191				
0.347753	-0.197025	0.34801	-0.227751	1.2737	2.55566	1.36816	1.44586			1.2241	2.32645	0.636664	-0.203089				
0.348063	-0.233528	0.348365	-0.263912	1.27739	2.55348	1.37025	1.45355			1.22745	2.30655	0.636966	-0.214201				
0.348377	-0.265101	0.348772	-0.299759	1.28107	2.55114	1.37235	1.46134			1.23076	2.28663	0.637283	-0.224555				
0.348676	-0.29171	0.349231	-0.335273	1.28475	2.54869	1.37447	1.46927			1.23405	2.26686	0.637614	-0.234126				
0.348944	-0.313659	0.34974	-0.37041	1.28843	2.54607	1.37659	1.47734			1.2373	2.24742	0.637958	-0.242904				
0.34917	-0.330879	0.3503	-0.405164	1.2921	2.54329	1.37873	1.48554			1.24053	2.22843	0.638315	-0.250881				
0.349344	-0.343468	0.35091	-0.439587	1.29577	2.54041	1.38088	1.49393			1.24374	2.21015	0.638683	-0.258093				
0.349509	-0.354954	0.351569	-0.473644	1.29943	2.53731	1.38305	1.50252			1.24691	2.19262	0.63906	-0.264445				
0.349628	-0.362991	0.352277	-0.507335	1.30309	2.53405	1.38522	1.51128			1.25007	2.17591	0.639446	-0.270038				
0.349818	-0.375549	0.353033	-0.540585	1.30675	2.53058	1.38741	1.52021			1.2532	2.16019	0.63984	-0.274849				
0.350087	-0.392403	0.353838	-0.573467	1.3104	2.52695	1.38961	1.52928			1.2563	2.14553	0.640239	-0.278756				
0.350445	-0.413698	0.354689	-0.605978	1.31404	2.52315	1.39182	1.53858			1.25939	2.13196	0.640644	-0.281881				
0.350902	-0.439177	0.355587	-0.638043	1.31768	2.51909	1.39405	1.54814			1.26246	2.11951	0.641053	-0.284213				
0.351473	-0.468895	0.356531	-0.669725	1.32132	2.51479	1.39629	1.55789			1.26551	2.10812	0.641465	-0.285671				
0.352175	-0.5026	0.35752	-0.701009	1.32494	2.51033	1.39855	1.5679			1.26854	2.09784	0.641878	-0.286328				
0.352924	-0.535932	0.358554	-0.731864	1.32856	2.50558	1.40082	1.57299			1.27156	2.08871	0.642291	-0.286143				
0.353722	-0.568895	0.359633	-0.7623	1.33218	2.50056					1.27457	2.08056	0.642704	-0.285098				
0.354566	-0.601416	0.360755	-0.792263	1.33578	2.49531					1.27757	2.07341	0.643114	-0.283221				
0.355458	-0.63357	0.36192	-0.821794	1.33938	2.48972					1.28056	2.06723	0.643521	-0.280561				
0.356395	-0.665321	0.363127	-0.850901	1.34297	2.48388					1.28354	2.06191	0.643924	-0.277071				
0.357378	-0.696651	0.364376	-0.879523	1.34655	2.47774					1.28651	2.05749	0.644321	-0.272726				
0.358406	-0.72755	0.365498	-0.904092	1.35012	2.47126					1.28948	2.05382	0.644711	-0.267587				
0.359479	-0.758014	0.366479	-0.924761	1.35368	2.46447					1.29244	2.05084	0.645094	-0.261648				
0.360595	-0.788078	0.367306	-0.941676	1.35723	2.45727					1.2954	2.04859	0.645467	-0.254907				
0.361754	-0.817685	0.367971	-0.954911	1.36078	2.44975					1.29835	2.04695	0.64583	-0.247361				
0.362955	-0.846844	0.368466	-0.964464	1.36431	2.44189					1.30131	2.04587	0.646181	-0.239084				
0.364198	-0.875522	0.368925	-0.973289	1.36783	2.4336					1.30426	2.04533	0.64652	-0.230112				
0.365483	-0.903704	0.369247	-0.979411	1.37133	2.42491					1.30721	2.04532	0.646845	-0.220388				
0.366807	-0.931492	0.369755	-0.988872	1.37483	2.41581					1.31016	2.04575	0.647156	-0.209924				
0.368172	-0.958752	0.370452	-1.00171	1.37831	2.40632					1.31312	2.04656	0.647451	-0.198796				
0.369575	-0.985456	0.371348	-1.01765	1.38177	2.3964					1.31607	2.04776	0.64773	-0.187042				
0.371016	-1.01174	0.372449	-1.03669	1.38522	2.38603					1.31903	2.04932	0.647991	-0.174684				
0.372495	-1.03747	0.373767	-1.05869	1.38866	2.37527					1.32199	2.0512	0.648234	-0.161766				
0.374011	-1.06261	0.375313	-1.08334	1.39208	2.36407					1.32495	2.05342	0.648458	-0.148276				
0.375563	-1.08723	0.376894	-1.10746	1.39548	2.35243					1.32791	2.05584	0.648662	-0.134317				
0.37715	-1.11129	0.37851	-1.13102	1.39887	2.34039					1.33088	2.05852	0.648846	-0.11994				
0.378771	-1.13471	0.380159	-1.15389	1.40224	2.33425					1.33386	2.06147	0.649008	-0.105098				
0.380425	-1.15748	0.381841	-1.17606							1.33683	2.0646	0.649149	-0.0899127				
0.382112	-1.17956	0.383554	-1.19758							1.33982	2.06792	0.649268	-0.0744101				
0.383831	-1.20089	0.385298	-1.21827							1.3428	2.07141	0.649364	-0.0586754				
0.385579	-1.22148	0.387071	-1.23806							1.3458	2.07506	0.649437	-0.0427515				
0.387357	-1.24118	0.388872	-1.25693							1.34879	2.0789	0.649487	-0.026623				
0.389162	-1.25983	0.3907	-1.27467							1.3518	2.08283	0.649514	-0.0185368				
0.390993	-1.27739	0.392552	-1.29116							1.35481	2.08688						
0.392849	-1.29367	0.394427	-1.30615							1.35782	2.09111						
0.394728	-1.30837	0.396322	-1.31928							1.36084	2.09538						
0.396626	-1.32114	0.398235	-1.33009							1.36387	2.09975						
0.398542	-1.33156	0.400162	-1.33799							1.3669	2.10428						
0.40047	-1.33896	0.402098	-1.34205							1.36995	2.10885						
0.402407	-1.34222	0.404036	-1.34074							1.37299	2.11345						
0.404345	-1.3399	0.405968	-1.33193							1.37605	2.11816						
0.406275	-1.32965	0.407881	-1.31217							1.37911	2.12293						
0.408183	-1.30765	0.409756	-1.27578							1.38217	2.12774						
0.41005	-1.2679	0.411564	-1.2135							1.38525	2.13259						
0.411843	-1.20027	0.413259	-1.11017							1.38833	2.13755						
0.413515	-1.08845	0.414769	-0.942897							1.39142	2.14251						
0.414986	-0.908474	0.415981	-0.68509							1.39452	2.14749						
0.416137	-0.634389	0.416746	-0.530282							1.39762	2.15254						
0.416817	-0.47086									1.40073	2.15505						
